format	1
declaration	historical_module	destination_module	decision	kind	visibility	command_root	start_line
NumStability.lyapunov_relative_error_le_of_pos_le_sylvesterSepInf_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_relative_error_le_of_pos_le_sylvesterSepInf_computed_residual_error_model	5820
NumStability.lyapunov_relative_error_le_of_sepLowerBound_computed_residual_budget	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_relative_error_le_of_sepLowerBound_computed_residual_budget	5486
NumStability.lyapunov_relative_error_le_of_sepLowerBound_computed_residual_error_model	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_relative_error_le_of_sepLowerBound_computed_residual_error_model	5767
NumStability.lyapunov_relative_first_order_bound_diagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.lyapunov_relative_first_order_bound_diagonal_of_vecCoeff_entrywise_abs_ge	9908
NumStability.lyapunov_relative_first_order_bound_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Lyapunov	move_source	theorem	public	NumStability.lyapunov_relative_first_order_bound_of_sigmaMin	646
NumStability.lyapunov_relative_first_order_bound_of_vecCoeff_gram_eigenvalues	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_first_order_bound_of_vecCoeff_gram_eigenvalues	9170
NumStability.lyapunov_relative_first_order_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_first_order_bound_of_vecCoeff_left_inverse_finiteOpNorm2Le	9101
NumStability.lyapunov_relative_first_order_bound_of_vecCoeff_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.lyapunov_relative_first_order_bound_of_vecCoeff_sigmaMin	8985
NumStability.lyapunov_relative_first_order_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.lyapunov_relative_first_order_bound_spectralDiagonal_of_vecCoeff_entrywise_abs_ge	9965
NumStability.lyapunov_relative_perturbation_diagonal_of_vecCoeff_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_diagonal_of_vecCoeff_entrywise_abs_ge_total	9668
NumStability.lyapunov_relative_perturbation_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_sigmaMin	458
NumStability.lyapunov_relative_perturbation_of_sigmaMin_total	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_sigmaMin_total	499
NumStability.lyapunov_relative_perturbation_of_vecCoeff_gram_eigenvalues	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_vecCoeff_gram_eigenvalues	9380
NumStability.lyapunov_relative_perturbation_of_vecCoeff_gram_eigenvalues_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_vecCoeff_gram_eigenvalues_total	9572
NumStability.lyapunov_relative_perturbation_of_vecCoeff_left_inverse_finiteOpNorm2Le	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_vecCoeff_left_inverse_finiteOpNorm2Le	9310
NumStability.lyapunov_relative_perturbation_of_vecCoeff_left_inverse_finiteOpNorm2Le_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_vecCoeff_left_inverse_finiteOpNorm2Le_total	9512
NumStability.lyapunov_relative_perturbation_of_vecCoeff_sigmaMin	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_vecCoeff_sigmaMin	9039
NumStability.lyapunov_relative_perturbation_of_vecCoeff_sigmaMin_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Vectorized	move_reusable	theorem	public	NumStability.lyapunov_relative_perturbation_of_vecCoeff_sigmaMin_total	9451
NumStability.lyapunov_relative_perturbation_spectralDiagonal_of_vecCoeff_entrywise_abs_ge_total	NumStability.Algorithms.Sylvester.Higham16VecNorm	NumStability.Source.Higham.Chapter16.Section03.PerturbationAndConditioning.SigmaMinCorollaries.Vectorized	move_source	theorem	public	NumStability.lyapunov_relative_perturbation_spectralDiagonal_of_vecCoeff_entrywise_abs_ge_total	9742
NumStability.lyapunov_relative_residual_le_backwardErrorInf_of_symmetric_spectral	NumStability.Algorithms.Sylvester.Higham16Minimizers	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.AttainedMinima.BackwardError	move_reusable	theorem	public	NumStability.lyapunov_relative_residual_le_backwardErrorInf_of_symmetric_spectral	1118
NumStability.lyapunov_solution_eq_of_residual_norm_zero_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_solution_eq_of_residual_norm_zero_sigmaMin	113
NumStability.lyapunov_unique_solution_of_sigmaMin	NumStability.Algorithms.Sylvester.Higham16LyapunovSigmaMin	NumStability.Algorithms.MatrixEquations.Sylvester.Conditioning.SigmaMinBounds.Lyapunov	move_reusable	theorem	public	NumStability.lyapunov_unique_solution_of_sigmaMin	93
NumStability.map_ofReal_pow	NumStability.Algorithms.MatrixPowersSpectral	NumStability.Analysis.LinearOperators.MatrixPowers.ExactNormBounds.SpectralRadius	move_reusable	theorem	public	NumStability.map_ofReal_pow	59
NumStability.mapsTo_self_maxGenEigenspace	NumStability.Analysis.JordanNormalForm	NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	move_reusable	theorem	public	NumStability.mapsTo_self_maxGenEigenspace	184
NumStability.mapsTo_sub_maxGenEigenspace	NumStability.Analysis.JordanNormalForm	NumStability.Analysis.LinearOperators.Jordan.NormalForm.PrimaryDecomposition	move_reusable	theorem	public	NumStability.mapsTo_sub_maxGenEigenspace	189
NumStability.matPow_abs_weighted_bound	NumStability.Algorithms.MatrixPowers	NumStability.Analysis.LinearOperators.MatrixPowers.ExactNormBounds.Real	move_reusable	theorem	public	NumStability.matPow_abs_weighted_bound	948
NumStability.matPow_componentwise_bound	NumStability.Algorithms.MatrixPowers	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	move_source	theorem	public	NumStability.matPow_componentwise_bound	126
NumStability.matPow_convergence_bound	NumStability.Algorithms.MatrixPowers	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	move_source	theorem	public	NumStability.matPow_convergence_bound	217
NumStability.matPow_convergence_spectral	NumStability.Algorithms.MatrixPowersSpectral	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.SpectralCriterion	move_source	theorem	public	NumStability.matPow_convergence_spectral	141
NumStability.matPow_convergence_spectral_fl	NumStability.Algorithms.MatrixPowersSpectral	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.SpectralCriterion	move_source	theorem	public	NumStability.matPow_convergence_spectral_fl	202
NumStability.matPow_convergence_weighted	NumStability.Algorithms.MatrixPowers	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	move_source	theorem	public	NumStability.matPow_convergence_weighted	997
NumStability.matPow_convergence_weighted_fl	NumStability.Algorithms.MatrixPowers	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	move_source	theorem	public	NumStability.matPow_convergence_weighted_fl	1059
NumStability.matPow_diagonal	NumStability.Algorithms.MatrixPowers	NumStability.Analysis.LinearOperators.MatrixPowers.JordanScaling.RealDiagonal	move_reusable	theorem	public	NumStability.matPow_diagonal	773
NumStability.matPow_eq_matrix_pow	NumStability.Algorithms.MatrixPowersSpectral	NumStability.Analysis.LinearOperators.MatrixPowers.ExactNormBounds.SpectralRadius	move_reusable	theorem	public	NumStability.matPow_eq_matrix_pow	26
NumStability.matPow_matrix_bound	NumStability.Algorithms.MatrixPowers	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	move_source	theorem	public	NumStability.matPow_matrix_bound	241
NumStability.matPow_nonneg_componentwise_bound	NumStability.Algorithms.MatrixPowers	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	move_source	theorem	public	NumStability.matPow_nonneg_componentwise_bound	270
NumStability.matPow_norm_chain	NumStability.Algorithms.MatrixPowersSpectral	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.SpectralCriterion	move_source	theorem	public	NumStability.matPow_norm_chain	111
NumStability.matPow_normwise_bound	NumStability.Algorithms.MatrixPowers	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	move_source	theorem	public	NumStability.matPow_normwise_bound	176
NumStability.matPow_similarity	NumStability.Algorithms.MatrixPowers	NumStability.Analysis.LinearOperators.MatrixPowers.JordanScaling.RealDiagonal	move_reusable	theorem	public	NumStability.matPow_similarity	795
NumStability.matrixComplexQuadraticForm	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	definition	public	NumStability.matrixComplexQuadraticForm	6945
NumStability.matrixComplexQuadraticForm_add	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_add	7403
NumStability.matrixComplexQuadraticForm_re_mono_of_cstarMatrix_le	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_re_mono_of_cstarMatrix_le	6989
NumStability.matrixComplexQuadraticForm_re_mono_of_posSemidef_sub	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_re_mono_of_posSemidef_sub	6969
NumStability.matrixComplexQuadraticForm_re_nonneg_of_posSemidef	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_re_nonneg_of_posSemidef	6960
NumStability.matrixComplexQuadraticForm_smul	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_smul	7393
NumStability.matrixComplexQuadraticForm_sum	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_sum	7382
NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose	7779
NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_aeval	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_aeval	7452
NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_aeval_right	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_aeval_right	7470
NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_polynomial	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_polynomial	7415
NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_polynomial_right	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_polynomial_right	7433
NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_pow	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_pow	7333
NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_pow_right	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_kronecker_transpose_pow_right	7357
NumStability.matrixComplexQuadraticForm_vecId_matrixSelfAdjointCfc_kronecker_inv_transpose_realPolynomial_right	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_matrixSelfAdjointCfc_kronecker_inv_transpose_realPolynomial_right	7511
NumStability.matrixComplexQuadraticForm_vecId_matrixSelfAdjointCfc_kronecker_transpose_realPolynomial	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixComplexQuadraticForm_vecId_matrixSelfAdjointCfc_kronecker_transpose_realPolynomial	7488
NumStability.matrixPolynomialTraceRatio_re_eq_sum	NumStability.Analysis.LiebTrace	NumStability.Analysis.MatrixInequalities.LiebTrace.Concavity	move_reusable	theorem	public	NumStability.matrixPolynomialTraceRatio_re_eq_sum	1939
NumStability.matrixPowerNormSet	NumStability.Analysis.MatrixPowersKreiss	NumStability.Analysis.LinearOperators.MatrixPowers.Kreiss.ResolventBound	move_reusable	definition	public	NumStability.matrixPowerNormSet	63
NumStability.matrixPowerNormSup	NumStability.Analysis.MatrixPowersKreiss	NumStability.Analysis.LinearOperators.MatrixPowers.Kreiss.ResolventBound	move_reusable	definition	public	NumStability.matrixPowerNormSup	67
NumStability.matrixPowers_tendsto_zero_of_pseudospectralRadiusLt	NumStability.Algorithms.MatrixPowersPseudospectralCriterion	NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.PseudospectralCriterion	move_source	theorem	public	NumStability.matrixPowers_tendsto_zero_of_pseudospectralRadiusLt	156
